43:2:12|10|kai|G_2532
43:2:12|11|oi|G_3588
43:2:12|12|adelfoi|G_80
43:2:12|13|kai|G_2532
43:2:12|14|oi|G_3588
43:2:12|15|maqhtai|G_3101
43:2:12|16|autou|G_846
43:2:12|17|kai|G_2532
43:2:12|18|ekei|G_1563
43:2:12|19|emeinan|G_3306
43:2:12|20|ou|G_3756
43:2:12|21|pollas|G_4183
43:2:12|22|hmeras|G_2250
43:2:13|1|eggus|G_1451
43:2:13|2|hn|G_1510
43:2:13|3|to|G_3588
43:2:13|4|pasca|G_3957
43:2:13|5|twn|G_3588
43:2:13|6|ioudaiwn|G_2453
43:2:13|7|kai|G_2532
43:2:13|8|anebh|G_305
43:2:13|9|eis|G_1519
43:2:13|10|ierosoluma|G_2414
43:2:13|11|o|G_3588
43:2:13|12|ihsous|G_2424
43:2:14|1|euren|G_2147
43:2:14|2|en|G_1722
43:2:14|3|tw|G_3588
43:2:14|4|ierw|G_2411
43:2:14|5|tous|G_3588
43:2:14|6|pwlountas|G_4453
43:2:14|7|boas|G_1016
43:2:14|8|kai|G_2532
43:2:14|9|probata|G_4263
43:2:14|10|kai|G_2532
43:2:14|11|peristeras|G_4058
43:2:14|12|kai|G_2532
43:2:14|13|tous|G_3588
43:2:14|14|kermatistas|G_2773
43:2:14|15|kaqhmenous|G_2521
43:2:15|1|poihsas|G_4160
43:2:15|2|fragellion|G_5416
43:2:15|3|ek|G_1537
43:2:15|4|scoiniwn|G_4979
43:2:15|5|pantas|G_3956
43:2:15|6|exebalen|G_1544
43:2:15|7|ek|G_1537
43:2:15|8|tou|G_3588
43:2:15|9|ierou|G_2411
43:2:15|10|ta|G_3588
43:2:15|11|te|G_5037
43:2:15|12|probata|G_4263
43:2:15|13|kai|G_2532
43:2:15|14|tous|G_3588
43:2:15|15|boas|G_1016
43:2:15|16|kai|G_2532
43:2:15|17|twn|G_3588
43:2:15|18|kollubistwn|G_2855
43:2:15|19|execeen|G_1632
43:2:15|20|ta|G_3588
43:2:15|21|kermata|G_2772
43:2:15|22|kai|G_2532
43:2:15|23|tas|G_3588
43:2:15|24|trapezas|G_5132
43:2:15|25|anetreyen|G_396
43:2:16|1|tois|G_3588
43:2:16|2|tas|G_3588
43:2:16|3|peristeras|G_4058
43:2:16|4|pwlousin|G_4453
43:2:16|5|eipen|G_3004
43:2:16|6|arate|G_142
43:2:16|7|tauta|G_3778
43:2:16|8|enteuqen|G_1782
43:2:16|9|mh|G_3361
43:2:16|10|poieite|G_4160
43:2:16|11|ton|G_3588
43:2:16|12|oikon|G_3624
43:2:16|13|tou|G_3588
43:2:16|14|patros|G_3962
43:2:16|15|mou|G_1473
43:2:16|16|oikon|G_3624
43:2:16|17|emporiou|G_1712
43:2:17|1|oi|G_3588
43:2:17|2|maqhtai|G_3101
43:2:17|3|autou|G_846
43:2:17|4|oti|G_3754
43:2:17|5|gegrammenon|G_1125
43:2:17|6|estin|G_1510
43:2:17|7|o|G_3588
43:2:17|8|zhlos|G_2205
43:2:17|9|tou|G_3588
43:2:17|10|oikou|G_3624
43:2:17|11|sou|G_4771
43:2:17|12|katafagetai|G_2719
43:2:17|13|me|G_1473
43:2:18|1|oun|G_3767
43:2:18|2|oi|G_3588
43:2:18|3|ioudaioi|G_2453
43:2:18|4|kai|G_2532
43:2:18|5|eipan|G_3004
43:2:18|6|autw|G_846
43:2:18|7|ti|G_5101
43:2:18|8|shmeion|G_4592
43:2:18|9|deiknueis|G_1166
43:2:18|10|hmin|G_1473
43:2:18|11|oti|G_3754
43:2:18|12|tauta|G_3778
43:2:18|13|poieis|G_4160
43:2:19|1|ihsous|G_2424
43:2:19|2|kai|G_2532
43:2:19|3|eipen|G_3004
43:2:19|4|autois|G_846
43:2:19|5|lusate|G_3089
43:2:19|6|ton|G_3588
43:2:19|7|naon|G_3485
43:2:19|8|touton|G_3778
43:2:19|9|kai|G_2532
43:2:19|10|en|G_1722
43:2:19|11|trisin|G_5140
43:2:19|12|hmerais|G_2250
43:2:19|13|egerw|G_1453
43:2:19|14|auton|G_846
43:2:20|1|oun|G_3767
43:2:20|2|oi|G_3588
43:2:20|3|ioudaioi|G_2453
43:2:20|4|tesserakonta|G_5062
43:2:20|5|kai|G_2532
43:2:20|6|ex|G_1803
43:2:20|7|etesin|G_2094
43:2:20|8|oikodomhqh|G_3618
43:2:20|9|o|G_3588
43:2:20|10|naos|G_3485
43:2:20|11|outos|G_3778
43:2:20|12|kai|G_2532
43:2:20|13|su|G_4771
43:2:20|14|en|G_1722
43:2:20|15|trisin|G_5140
43:2:20|16|hmerais|G_2250
43:2:20|17|egereis|G_1453
43:2:20|18|auton|G_846
43:2:21|1|de|G_1161
43:2:21|2|elegen|G_3004
43:2:21|3|peri|G_4012
43:2:21|4|tou|G_3588
43:2:21|5|naou|G_3485
43:2:21|6|tou|G_3588
43:2:21|7|swmatos|G_4983
43:2:21|8|autou|G_846
43:2:22|1|oun|G_3767
43:2:22|2|hgerqh|G_1453
43:2:22|3|ek|G_1537
43:2:22|4|nekrwn|G_3498
43:2:22|5|emnhsqhsan|G_3403
43:2:22|6|oi|G_3588
43:2:22|7|maqhtai|G_3101
43:2:22|8|autou|G_846
43:2:22|9|oti|G_3754
43:2:22|10|touto|G_3778
43:2:22|11|elegen|G_3004
43:2:22|12|kai|G_2532
43:2:22|13|episteusan|G_4100
43:2:22|14|th|G_3588
43:2:22|15|grafh|G_1124
43:2:22|16|kai|G_2532
43:2:22|17|tw|G_3588
43:2:22|18|logw|G_3056
43:2:22|19|on|G_3739
43:2:22|20|eipen|G_3004
43:2:22|21|o|G_3588
43:2:22|22|ihsous|G_2424
43:2:23|1|de|G_1161
43:2:23|2|hn|G_1510
43:2:23|3|en|G_1722
43:2:23|4|tois|G_3588
43:2:23|5|ierosolumois|G_2414
43:2:23|6|en|G_1722
43:2:23|7|tw|G_3588
43:2:23|8|pasca|G_3957
43:2:23|9|en|G_1722
43:2:23|10|th|G_3588
43:2:23|11|eorth|G_1859
43:2:23|12|polloi|G_4183
43:2:23|13|episteusan|G_4100
43:2:23|14|eis|G_1519
43:2:23|15|to|G_3588
43:2:23|16|onoma|G_3686
43:2:23|17|autou|G_846
43:2:23|18|qewrountes|G_2334
43:2:23|19|autou|G_846
43:2:23|20|ta|G_3588
43:2:23|21|shmeia|G_4592
43:2:23|22|a|G_3739
43:2:23|23|epoiei|G_4160
43:2:24|1|de|G_1161
43:2:24|2|ihsous|G_2424
43:2:24|3|ouk|G_3756
43:2:24|4|episteuen|G_4100
43:2:24|5|auton|G_848
43:2:24|6|autois|G_846
43:2:24|7|dia|G_1223
43:2:24|8|to|G_3588
43:2:24|9|auton|G_848
43:2:24|10|ginwskein|G_1097
43:2:24|11|pantas|G_3956
43:2:25|1|oti|G_3754
43:2:25|2|ou|G_3756
43:2:25|3|creian|G_5532
43:2:25|4|eicen|G_2192
43:2:25|5|ina|G_2443
43:2:25|6|tis|G_5100
43:2:25|7|marturhsh|G_3140
43:2:25|8|peri|G_4012
43:2:25|9|tou|G_3588
43:2:25|10|anqrwpou|G_444
43:2:25|11|autos|G_846
43:2:25|12|gar|G_1063
43:2:25|13|eginwsken|G_1097
43:2:25|14|ti|G_5101
43:2:25|15|hn|G_1510
43:2:25|16|en|G_1722
43:2:25|17|tw|G_3588
43:2:25|18|anqrwpw|G_444
43:3:1|1|de|G_1161
43:3:1|2|anqrwpos|G_444
43:3:1|3|ek|G_1537
43:3:1|4|twn|G_3588
43:3:1|5|farisaiwn|G_5330
43:3:1|6|nikodhmos|G_3530
43:3:1|7|onoma|G_3686
43:3:1|8|autw|G_846
43:3:1|9|arcwn|G_758
43:3:1|10|twn|G_3588
43:3:1|11|ioudaiwn|G_2453
43:3:2|1|hlqen|G_2064
43:3:2|2|pros|G_4314
43:3:2|3|auton|G_846
43:3:2|4|nuktos|G_3571
43:3:2|5|kai|G_2532
43:3:2|6|eipen|G_3004
43:3:2|7|autw|G_846
43:3:2|8|rabbei|G_4461
43:3:2|9|oidamen|G_1492
43:3:2|10|oti|G_3754
43:3:2|11|apo|G_575
43:3:2|12|qeou|G_2316
43:3:2|13|elhluqas|G_2064
43:3:2|14|didaskalos|G_1320
43:3:2|15|oudeis|G_3762
43:3:2|16|gar|G_1063
43:3:2|17|dunatai|G_1410
43:3:2|18|tauta|G_3778
43:3:2|19|ta|G_3588
43:3:2|20|shmeia|G_4592
43:3:2|21|poiein|G_4160
43:3:2|22|a|G_3739
43:3:2|23|su|G_4771
43:3:2|24|poieis|G_4160
43:3:2|25|ean|G_1437
43:3:2|26|mh|G_3361
43:3:2|27|h|G_1510
43:3:2|28|o|G_3588
43:3:2|29|qeos|G_2316
43:3:2|30|met|G_3326
43:3:2|31|autou|G_846
43:3:3|1|ihsous|G_2424
43:3:3|2|kai|G_2532
43:3:3|3|eipen|G_3004
43:3:3|4|autw|G_846
43:3:3|5|amhn|G_281
43:3:3|6|amhn|G_281
43:3:3|7|legw|G_3004
43:3:3|8|soi|G_4771
43:3:3|9|ean|G_1437
43:3:3|10|mh|G_3361
43:3:3|11|tis|G_5100
43:3:3|12|gennhqh|G_1080
43:3:3|13|anwqen|G_509
43:3:3|14|ou|G_3756
43:3:3|15|dunatai|G_1410
43:3:3|16|idein|G_3708
43:3:3|17|thn|G_3588
43:3:3|18|basileian|G_932
43:3:3|19|tou|G_3588
43:3:3|20|qeou|G_2316
43:3:4|1|pros|G_4314
43:3:4|2|auton|G_846
43:3:4|3|o|G_3588
43:3:4|4|nikodhmos|G_3530
43:3:4|5|pws|G_4459
43:3:4|6|dunatai|G_1410
43:3:4|7|anqrwpos|G_444
43:3:4|8|gennhqhnai|G_1080
43:3:4|9|gerwn|G_1088
43:3:4|10|wn|G_1510
43:3:4|11|mh|G_3361
43:3:4|12|dunatai|G_1410
43:3:4|13|eis|G_1519
43:3:4|14|thn|G_3588
43:3:4|15|koilian|G_2836
43:3:4|16|ths|G_3588
43:3:4|17|mhtros|G_3384
43:3:4|18|autou|G_846
43:3:4|19|deuteron|G_1208
43:3:4|20|eiselqein|G_1525
43:3:4|21|kai|G_2532
43:3:4|22|gennhqhnai|G_1080
43:3:5|1|ihsous|G_2424
43:3:5|2|amhn|G_281
43:3:5|3|amhn|G_281
43:3:5|4|legw|G_3004
43:3:5|5|soi|G_4771
43:3:5|6|ean|G_1437
43:3:5|7|mh|G_3361
43:3:5|8|tis|G_5100
43:3:5|9|gennhqh|G_1080
43:3:5|10|ex|G_1537
43:3:5|11|udatos|G_5204
43:3:5|12|kai|G_2532
43:3:5|13|pneumatos|G_4151
43:3:5|14|ou|G_3756
43:3:5|15|dunatai|G_1410
43:3:5|16|eiselqein|G_1525
43:3:5|17|eis|G_1519
43:3:5|18|thn|G_3588
43:3:5|19|basileian|G_932
43:3:5|20|tou|G_3588
43:3:5|21|qeou|G_2316
43:3:6|1|gegennhmenon|G_1080
43:3:6|2|ek|G_1537
43:3:6|3|ths|G_3588
43:3:6|4|sarkos|G_4561
43:3:6|5|sarx|G_4561
43:3:6|6|estin|G_1510
43:3:6|7|kai|G_2532
43:3:6|8|to|G_3588
43:3:6|9|gegennhmenon|G_1080
43:3:6|10|ek|G_1537
43:3:6|11|tou|G_3588
43:3:6|12|pneumatos|G_4151
43:3:6|13|pneuma|G_4151
43:3:6|14|estin|G_1510
43:3:7|1|qaumashs|G_2296
43:3:7|2|oti|G_3754
43:3:7|3|eipon|G_3004
43:3:7|4|soi|G_4771
43:3:7|5|dei|G_1163
43:3:7|6|umas|G_4771
43:3:7|7|gennhqhnai|G_1080
43:3:7|8|anwqen|G_509
43:3:8|1|pneuma|G_4151
43:3:8|2|opou|G_3699
43:3:8|3|qelei|G_2309
43:3:8|4|pnei|G_4154
43:3:8|5|kai|G_2532
43:3:8|6|thn|G_3588
43:3:8|7|fwnhn|G_5456
43:3:8|8|autou|G_846
43:3:8|9|akoueis|G_191
43:3:8|10|all|G_235
43:3:8|11|ouk|G_3756
43:3:8|12|oidas|G_1492
43:3:8|13|poqen|G_4159
43:3:8|14|ercetai|G_2064
43:3:8|15|kai|G_2532
43:3:8|16|pou|G_4226
43:3:8|17|upagei|G_5217
43:3:8|18|outws|G_3779
43:3:8|19|estin|G_1510
43:3:8|20|pas|G_3956
43:3:8|21|o|G_3588
43:3:8|22|gegennhmenos|G_1080
43:3:8|23|ek|G_1537
43:3:8|24|tou|G_3588
43:3:8|25|pneumatos|G_4151
43:3:9|1|nikodhmos|G_3530
43:3:9|2|kai|G_2532
43:3:9|3|eipen|G_3004
43:3:9|4|autw|G_846
43:3:9|5|pws|G_4459
43:3:9|6|dunatai|G_1410
43:3:9|7|tauta|G_3778
43:3:9|8|genesqai|G_1096
43:3:10|1|ihsous|G_2424
43:3:10|2|kai|G_2532
43:3:10|3|eipen|G_3004
43:3:10|4|autw|G_846
43:3:10|5|su|G_4771
43:3:10|6|ei|G_1510
43:3:10|7|o|G_3588
43:3:10|8|didaskalos|G_1320
43:3:10|9|tou|G_3588
43:3:10|10|israhl|G_2474
43:3:10|11|kai|G_2532
43:3:10|12|tauta|G_3778
43:3:10|13|ou|G_3756
43:3:10|14|ginwskeis|G_1097
43:3:11|1|amhn|G_281
43:3:11|2|legw|G_3004
43:3:11|3|soi|G_4771
43:3:11|4|oti|G_3754
43:3:11|5|o|G_3739
43:3:11|6|oidamen|G_1492
43:3:11|7|laloumen|G_2980
43:3:11|8|kai|G_2532
43:3:11|9|o|G_3739
43:3:11|10|ewrakamen|G_3708
43:3:11|11|marturoumen|G_3140
43:3:11|12|kai|G_2532
43:3:11|13|thn|G_3588
43:3:11|14|marturian|G_3141
43:3:11|15|hmwn|G_1473
43:3:11|16|ou|G_3756
43:3:11|17|lambanete|G_2983
43:3:12|1|ta|G_3588
43:3:12|2|epigeia|G_1919
43:3:12|3|eipon|G_3004
43:3:12|4|umin|G_4771
43:3:12|5|kai|G_2532
43:3:12|6|ou|G_3756
43:3:12|7|pisteuete|G_4100
43:3:12|8|pws|G_4459
43:3:12|9|ean|G_1437
43:3:12|10|eipw|G_3004
43:3:12|11|umin|G_4771
43:3:12|12|ta|G_3588
43:3:12|13|epourania|G_2032
43:3:12|14|pisteusete|G_4100
43:3:13|1|oudeis|G_3762
43:3:13|2|anabebhken|G_305
43:3:13|3|eis|G_1519
43:3:13|4|ton|G_3588
43:3:13|5|ouranon|G_3772
43:3:13|6|ei|G_1487
43:3:13|7|mh|G_3361
43:3:13|8|o|G_3588
43:3:13|9|ek|G_1537
43:3:13|10|tou|G_3588
43:3:13|11|ouranou|G_3772
43:3:13|12|katabas|G_2597
43:3:13|13|o|G_3588
43:3:13|14|uios|G_5207
43:3:13|15|tou|G_3588
43:3:13|16|anqrwpou|G_444
43:3:14|1|kaqws|G_2531
43:3:14|2|mwushs|G_3475
43:3:14|3|uywsen|G_5312
43:3:14|4|ton|G_3588
43:3:14|5|ofin|G_3789
43:3:14|6|en|G_1722
43:3:14|7|th|G_3588
43:3:14|8|erhmw|G_2048
43:3:14|9|outws|G_3779
43:3:14|10|uywqhnai|G_5312
43:3:14|11|dei|G_1163
43:3:14|12|ton|G_3588
43:3:14|13|uion|G_5207
43:3:14|14|tou|G_3588
43:3:14|15|anqrwpou|G_444
43:3:15|1|pas|G_3956
43:3:15|2|o|G_3588
43:3:15|3|pisteuwn|G_4100
43:3:15|4|en|G_1722
43:3:15|5|autw|G_846
43:3:15|6|ech|G_2192
43:3:15|7|zwhn|G_2222
43:3:15|8|aiwnion|G_166
43:3:16|1|gar|G_1063
43:3:16|2|hgaphsen|G_25
43:3:16|3|o|G_3588
43:3:16|4|qeos|G_2316
43:3:16|5|ton|G_3588
43:3:16|6|kosmon|G_2889
43:3:16|7|wste|G_5620
43:3:16|8|ton|G_3588
43:3:16|9|uion|G_5207
43:3:16|10|ton|G_3588
43:3:16|11|monogenh|G_3439
43:3:16|12|edwken|G_1325
43:3:16|13|ina|G_2443
43:3:16|14|pas|G_3956
43:3:16|15|o|G_3588
43:3:16|16|pisteuwn|G_4100
43:3:16|17|eis|G_1519
43:3:16|18|auton|G_846
43:3:16|19|mh|G_3361
43:3:16|20|apolhtai|G_622
43:3:16|21|all|G_235
43:3:16|22|ech|G_2192
43:3:16|23|zwhn|G_2222
43:3:16|24|aiwnion|G_166
43:3:17|1|gar|G_1063
43:3:17|2|apesteilen|G_649
43:3:17|3|o|G_3588
43:3:17|4|qeos|G_2316
43:3:17|5|ton|G_3588
43:3:17|6|uion|G_5207
43:3:17|7|eis|G_1519
43:3:17|8|ton|G_3588
43:3:17|9|kosmon|G_2889
43:3:17|10|ina|G_2443
43:3:17|11|krinh|G_2919
43:3:17|12|ton|G_3588
43:3:17|13|kosmon|G_2889
43:3:17|14|all|G_235
43:3:17|15|ina|G_2443
43:3:17|16|swqh|G_4982
43:3:17|17|o|G_3588
43:3:17|18|kosmos|G_2889
43:3:17|19|di|G_1223
43:3:17|20|autou|G_846
43:3:18|1|pisteuwn|G_4100
43:3:18|2|eis|G_1519
43:3:18|3|auton|G_846
43:3:18|4|ou|G_3756
43:3:18|5|krinetai|G_2919
43:3:18|6|o|G_3588
43:3:18|7|mh|G_3361
43:3:18|8|pisteuwn|G_4100
43:3:18|9|hdh|G_2235
43:3:18|10|kekritai|G_2919
43:3:18|11|oti|G_3754
43:3:18|12|mh|G_3361
43:3:18|13|pepisteuken|G_4100
43:3:18|14|eis|G_1519
43:3:18|15|to|G_3588
43:3:18|16|onoma|G_3686
43:3:18|17|tou|G_3588
43:3:18|18|monogenous|G_3439
43:3:18|19|uiou|G_5207
43:3:18|20|tou|G_3588
43:3:18|21|qeou|G_2316
43:3:19|1|de|G_1161
43:3:19|2|estin|G_1510
43:3:19|3|h|G_3588
43:3:19|4|krisis|G_2920
43:3:19|5|oti|G_3754
43:3:19|6|to|G_3588
43:3:19|7|fws|G_5457
43:3:19|8|elhluqen|G_2064
43:3:19|9|eis|G_1519
43:3:19|10|ton|G_3588
43:3:19|11|kosmon|G_2889
43:3:19|12|kai|G_2532
43:3:19|13|hgaphsan|G_25
43:3:19|14|oi|G_3588
43:3:19|15|anqrwpoi|G_444
43:3:19|16|mallon|G_3123
43:3:19|17|to|G_3588
43:3:19|18|skotos|G_4655
43:3:19|19|h|G_3588
43:3:19|20|to|G_3588
43:3:19|21|fws|G_5457
43:3:19|22|hn|G_1510
43:3:19|23|gar|G_1063
43:3:19|24|autwn|G_846
43:3:19|25|ponhra|G_4190
43:3:19|26|ta|G_3588
43:3:19|27|erga|G_2041
43:3:20|1|gar|G_1063
43:3:20|2|o|G_3588
43:3:20|3|faula|G_5337
43:3:20|4|prasswn|G_4238
43:3:20|5|misei|G_3404
43:3:20|6|to|G_3588
43:3:20|7|fws|G_5457
43:3:20|8|kai|G_2532
43:3:20|9|ouk|G_3756
43:3:20|10|ercetai|G_2064
43:3:20|11|pros|G_4314
43:3:20|12|to|G_3588
43:3:20|13|fws|G_5457
43:3:20|14|ina|G_2443
43:3:20|15|mh|G_3361
43:3:20|16|elegcqh|G_1651
43:3:20|17|ta|G_3588
43:3:20|18|erga|G_2041
43:3:20|19|autou|G_846
43:3:21|1|de|G_1161
43:3:21|2|poiwn|G_4160
43:3:21|3|thn|G_3588
43:3:21|4|alhqeian|G_225
43:3:21|5|ercetai|G_2064
43:3:21|6|pros|G_4314
43:3:21|7|to|G_3588
43:3:21|8|fws|G_5457
43:3:21|9|ina|G_2443
43:3:21|10|fanerwqh|G_5319
43:3:21|11|autou|G_846
43:3:21|12|ta|G_3588
43:3:21|13|erga|G_2041
43:3:21|14|oti|G_3754
43:3:21|15|en|G_1722
43:3:21|16|qew|G_2316
43:3:21|17|estin|G_1510
43:3:21|18|eirgasmena|G_2038
43:3:22|1|tauta|G_3778
43:3:22|2|hlqen|G_2064
43:3:22|3|o|G_3588
43:3:22|4|ihsous|G_2424
43:3:22|5|kai|G_2532
43:3:22|6|oi|G_3588
43:3:22|7|maqhtai|G_3101
43:3:22|8|autou|G_846
43:3:22|9|eis|G_1519
43:3:22|10|thn|G_3588
43:3:22|11|ioudaian|G_2453
43:3:22|12|ghn|G_1093
43:3:22|13|kai|G_2532
43:3:22|14|ekei|G_1563
43:3:22|15|dietriben|G_1304
43:3:22|16|met|G_3326
43:3:22|17|autwn|G_846
43:3:22|18|kai|G_2532
43:3:22|19|ebaptizen|G_907
43:3:23|1|de|G_1161
43:3:23|2|kai|G_2532
43:3:23|3|iwanhs|G_2491
43:3:23|4|baptizwn|G_907
43:3:23|5|en|G_1722
43:3:23|6|ainwn|G_137
43:3:23|7|eggus|G_1451
43:3:23|8|tou|G_3588
43:3:23|9|saleim|G_4530
43:3:23|10|oti|G_3754
43:3:23|11|udata|G_5204
43:3:23|12|polla|G_4183
43:3:23|13|hn|G_1510
43:3:23|14|ekei|G_1563
43:3:23|15|kai|G_2532
43:3:23|16|pareginonto|G_3854
43:3:23|17|kai|G_2532
43:3:23|18|ebaptizonto|G_907
43:3:24|1|gar|G_1063
43:3:24|2|hn|G_1510
43:3:24|3|beblhmenos|G_906
43:3:24|4|eis|G_1519
43:3:24|5|thn|G_3588
43:3:24|6|fulakhn|G_5438
43:3:24|7|iwanhs|G_2491
43:3:25|1|oun|G_3767
43:3:25|2|zhthsis|G_2214
43:3:25|3|ek|G_1537
43:3:25|4|twn|G_3588
43:3:25|5|maqhtwn|G_3101
43:3:25|6|iwanou|G_2491
43:3:25|7|meta|G_3326
43:3:25|8|ioudaiou|G_2453
43:3:25|9|peri|G_4012
43:3:25|10|kaqarismou|G_2512
43:3:26|1|hlqon|G_2064
43:3:26|2|pros|G_4314
43:3:26|3|ton|G_3588
43:3:26|4|iwanhn|G_2491
43:3:26|5|kai|G_2532
43:3:26|6|eipan|G_3004
43:3:26|7|autw|G_846
43:3:26|8|rabbei|G_4461
43:3:26|9|os|G_3739
43:3:26|10|hn|G_1510
43:3:26|11|meta|G_3326
43:3:26|12|sou|G_4771
43:3:26|13|peran|G_4008
43:3:26|14|tou|G_3588
43:3:26|15|iordanou|G_2446
43:3:26|16|w|G_3739
43:3:26|17|su|G_4771
43:3:26|18|memarturhkas|G_3140
43:3:26|19|ide|G_3708
43:3:26|20|outos|G_3778
43:3:26|21|baptizei|G_907
43:3:26|22|kai|G_2532
43:3:26|23|pantes|G_3956
43:3:26|24|ercontai|G_2064
43:3:26|25|pros|G_4314
43:3:26|26|auton|G_846
43:3:27|1|iwanhs|G_2491
43:3:27|2|kai|G_2532
43:3:27|3|eipen|G_3004
43:3:27|4|ou|G_3756
43:3:27|5|dunatai|G_1410
43:3:27|6|anqrwpos|G_444
43:3:27|7|lambanein|G_2983
43:3:27|8|ouden|G_3762
43:3:27|9|ean|G_1437
43:3:27|10|mh|G_3361
43:3:27|11|h|G_1510
43:3:27|12|dedomenon|G_1325
43:3:27|13|autw|G_846
43:3:27|14|ek|G_1537
43:3:27|15|tou|G_3588
43:3:27|16|ouranou|G_3772
43:3:28|1|umeis|G_4771
43:3:28|2|moi|G_1473
43:3:28|3|martureite|G_3140
43:3:28|4|oti|G_3754
43:3:28|5|eipon|G_3004
43:3:28|6|ouk|G_3756
43:3:28|7|eimi|G_1510
43:3:28|8|egw|G_1473
43:3:28|9|o|G_3588
43:3:28|10|cristos|G_5547
43:3:28|11|all|G_235
43:3:28|12|oti|G_3754
43:3:28|13|apestalmenos|G_649
43:3:28|14|eimi|G_1510
43:3:28|15|emprosqen|G_1715
43:3:28|16|ekeinou|G_1565
43:3:29|1|ecwn|G_2192
43:3:29|2|thn|G_3588
43:3:29|3|numfhn|G_3565
43:3:29|4|numfios|G_3566
43:3:29|5|estin|G_1510
43:3:29|6|o|G_3588
43:3:29|7|de|G_1161
43:3:29|8|filos|G_5384
43:3:29|9|tou|G_3588
43:3:29|10|numfiou|G_3566
43:3:29|11|o|G_3588
43:3:29|12|esthkws|G_2476
43:3:29|13|kai|G_2532
43:3:29|14|akouwn|G_191
43:3:29|15|autou|G_846
43:3:29|16|cara|G_5479
43:3:29|17|cairei|G_5463
43:3:29|18|dia|G_1223
43:3:29|19|thn|G_3588
43:3:29|20|fwnhn|G_5456
43:3:29|21|tou|G_3588
43:3:29|22|numfiou|G_3566
43:3:29|23|auth|G_3778
43:3:29|24|oun|G_3767
43:3:29|25|h|G_3588
43:3:29|26|cara|G_5479
43:3:29|27|h|G_3588
43:3:29|28|emh|G_1699
43:3:29|29|peplhrwtai|G_4137
43:3:30|1|dei|G_1163
43:3:30|2|auxanein|G_837
43:3:30|3|eme|G_1473
43:3:30|4|de|G_1161
43:3:30|5|elattousqai|G_1642
43:3:31|1|anwqen|G_509
43:3:31|2|ercomenos|G_2064
43:3:31|3|epanw|G_1883
43:3:31|4|pantwn|G_3956
43:3:31|5|estin|G_1510
43:3:31|6|o|G_3588
43:3:31|7|wn|G_1510
43:3:31|8|ek|G_1537
43:3:31|9|ths|G_3588
43:3:31|10|ghs|G_1093
43:3:31|11|ek|G_1537
43:3:31|12|ths|G_3588
43:3:31|13|ghs|G_1093
43:3:31|14|estin|G_1510
43:3:31|15|kai|G_2532
43:3:31|16|ek|G_1537
43:3:31|17|ths|G_3588
43:3:31|18|ghs|G_1093
43:3:31|19|lalei|G_2980
43:3:31|20|o|G_3588
43:3:31|21|ek|G_1537
43:3:31|22|tou|G_3588
43:3:31|23|ouranou|G_3772
43:3:31|24|ercomenos|G_2064
43:3:31|25|epanw|G_1883
43:3:31|26|pantwn|G_3956
43:3:31|27|estin|G_1510
43:3:32|1|ewraken|G_3708
43:3:32|2|kai|G_2532
43:3:32|3|hkousen|G_191
43:3:32|4|touto|G_3778
43:3:32|5|marturei|G_3140
43:3:32|6|kai|G_2532
43:3:32|7|thn|G_3588
43:3:32|8|marturian|G_3141
43:3:32|9|autou|G_846
43:3:32|10|oudeis|G_3762
43:3:32|11|lambanei|G_2983
43:3:33|1|labwn|G_2983
43:3:33|2|autou|G_846
43:3:33|3|thn|G_3588
43:3:33|4|marturian|G_3141
43:3:33|5|esfragisen|G_4972
43:3:33|6|oti|G_3754
43:3:33|7|o|G_3588
43:3:33|8|qeos|G_2316
43:3:33|9|alhqhs|G_227
43:3:33|10|estin|G_1510
43:3:34|1|gar|G_1063
43:3:34|2|apesteilen|G_649
43:3:34|3|o|G_3588
43:3:34|4|qeos|G_2316
43:3:34|5|ta|G_3588
43:3:34|6|rhmata|G_4487
43:3:34|7|tou|G_3588
43:3:34|8|qeou|G_2316
43:3:34|9|lalei|G_2980
43:3:34|10|ou|G_3756
43:3:34|11|gar|G_1063
43:3:34|12|ek|G_1537
43:3:34|13|metrou|G_3358
43:3:34|14|didwsin|G_1325
43:3:34|15|to|G_3588
43:3:34|16|pneuma|G_4151
43:3:35|1|pathr|G_3962
43:3:35|2|agapa|G_25
43:3:35|3|ton|G_3588
43:3:35|4|uion|G_5207
43:3:35|5|kai|G_2532
43:3:35|6|panta|G_3956
43:3:35|7|dedwken|G_1325
43:3:35|8|en|G_1722
43:3:35|9|th|G_3588
43:3:35|10|ceiri|G_5495
43:3:35|11|autou|G_846
43:3:36|1|pisteuwn|G_4100
43:3:36|2|eis|G_1519
43:3:36|3|ton|G_3588
43:3:36|4|uion|G_5207
43:3:36|5|ecei|G_2192
43:3:36|6|zwhn|G_2222
43:3:36|7|aiwnion|G_166
43:3:36|8|o|G_3588
43:3:36|9|de|G_1161
43:3:36|10|apeiqwn|G_544
43:3:36|11|tw|G_3588
43:3:36|12|uiw|G_5207
43:3:36|13|ouk|G_3756
43:3:36|14|oyetai|G_3708
43:3:36|15|zwhn|G_2222
43:3:36|16|all|G_235
43:3:36|17|h|G_3588
43:3:36|18|orgh|G_3709
43:3:36|19|tou|G_3588
43:3:36|20|qeou|G_2316
43:3:36|21|menei|G_3306
43:3:36|22|ep|G_1909
